"","id","first","last","hand","DOB","country","year","month","day"
"20757","220766","Erin","Richardson","U",NA,"GBR",2001,1,9
"20758","220767","Klara","Milicevic","U",NA,"SWE",2003,7,3
"20759","220768","Leticia","Temirhanova","R",NA,"SWE",2001,12,10
"20760","220769","Bojana","Klincov","U",NA,"SUI",2001,6,22
"20761","220770","Eva","Vedder","R",NA,"NED",1999,11,23
"20762","220771","Isabella","Pfennig","U",NA,"GER",2001,11,18
"20763","220772","Julia Victoria","Rennert","U",NA,"GER",2001,1,8
"20764","220773","Polina","Khartsii","U",NA,"RUS",2002,3,25
"20765","220774","Anna Maria","Hayek","U",NA,"LBN",2003,1,18
"20766","220775","Sofia","Sharonova","U",NA,"RUS",2000,4,24
"20767","220776","Eva","Kovaleva","L",NA,"RUS",2002,7,28
"20768","220777","Daria","Walczak","R",NA,"POL",1999,12,30
"20769","220778","Sara","Zeineddine","R",NA,"CAN",1999,3,3
"20770","220779","Martina","Petrovic","U",NA,"SWE",2003,3,21
"20771","220780","Elizaveta","Grinko","U",NA,"RUS",2003,6,11
"20772","220781","Carlota","Martinez Cirez","R",NA,"ESP",2001,2,13
"20773","220782","Sophie","Walzl","U",NA,"ITA",1999,5,6
"20774","220783","Hajar","Hssine","U",NA,"MAR",2002,10,14
"20775","220784","Salma","Loudili","R",NA,"MAR",2002,2,15
"20776","220785","Sara","Akid","U",NA,"MAR",2003,8,12
"20777","220786","Hiba","El Khalifi","R",NA,"MAR",2001,8,7
"20778","220787","Saara","Aerila","U",NA,"FIN",1997,11,4
"20779","220788","Dhwani","Kumar","U",NA,"IND",1999,7,20
"20780","220789","Magda","Tomazani","U",NA,"GRE",2001,12,19
"20781","220790","Emma","Mazzoni","U",NA,"FRA",1998,10,15
"20782","220791","Jasmina","Kostek","U",NA,"POL",1997,1,23
"20783","220792","Sarina","Reinertsen","R",NA,"NOR",2002,1,1
"20784","220793","Ine Soltveit","Stange","U",NA,"NOR",2002,4,20
"20785","220794","Jenny Stray","Spetalen","U",NA,"NOR",2002,7,27
"20786","220795","Mille","Haagensen","U",NA,"NOR",2002,1,3
"20787","220796","Emily","Morton","U",NA,"GBR",1998,4,12
"20788","220797","Miray","Konar","U",NA,"TUR",2003,5,3
"20789","220798","Semra","Aksu","U",NA,"TUR",2003,1,18
"20790","220799","Dooa","Akyurek","U",NA,"TUR",2003,1,1
"20791","220800","Dejana","Milenkovic","U",NA,"SRB",2001,5,5
"20792","220801","Noelleda","Ah San","U",NA,"AUS",1997,12,24
"20793","220802","Milagros","Jaime","U",NA,"ARG",2000,3,4
"20794","220803","Candela","Bonivardi","U",NA,"ARG",1999,1,25
"20795","220804","Liz Carolina","Chileno","U",NA,"PAR",1999,9,14
"20796","220805","Ximena Monserrath","Duarte Ramirez","U",NA,"PAR",2000,3,21
"20797","220806","Beatriz","Paciletti Duarte Da Costa","R",NA,"POR",2003,6,30
"20798","220807","Anastasiya","Abramovich","U",NA,"BLR",2003,1,19
"20799","220808","Kristina","Dmitruk","R",NA,"BLR",2003,9,25
"20800","220809","Jasmine","Khoshabeh","R",NA,"IRI",1998,8,16
"20801","220810","Ksenia","Tarasova","U",NA,"RUS",2000,9,7
"20802","220811","Linda","Cagnazzo","U",NA,"ITA",2001,1,18
"20803","220812","Bianca","Wolmarans","U",NA,"RSA",2001,10,8
"20804","220813","Lize Alet","Morkel","U",NA,"RSA",2000,2,1
"20805","220814","Delien","Kleinhans","U",NA,"RSA",2002,3,14
"20806","220815","Myah","Petchey","U",NA,"RSA",2001,9,26
"20807","220816","Lara Claudia","Van Der Merwe","U",NA,"RSA",2002,12,12
"20808","220817","Rochelle","Pienaar","U",NA,"RSA",2002,1,26
"20809","220818","Maria Emilia","Alfaro","U",NA,"ARG",1999,7,22
"20810","220819","Mariana","Carvajal","U",NA,"COL",2002,2,20
"20811","220820","Gabriela","Macias","U",NA,"COL",2002,4,20
"20812","220821","Erika Sofia","Gonzalez","R",NA,"COL",2002,3,2
"20813","220822","Andjela","Jocovic","U",NA,"SRB",2001,1,11
"20814","220823","Salsa","Aher","L",NA,"IND",2001,6,12
"20815","220824","Shivani","Swarup Ingle","U",NA,"IND",2000,3,4
"20816","220825","Akanksha Dileep","Nitture","R",NA,"IND",2003,3,8
"20817","220826","Camila","Ruiz Diaz","U",NA,"PAR",2001,6,22
"20818","220827","Laura","Mair","U",NA,"ITA",2003,1,3
"20819","220828","Melania","Delai","U",NA,"ITA",2002,10,15
"20820","220829","Victoire","Delattre","U",NA,"FRA",2001,12,15
"20821","220830","Michelle","Los Arcos Balasch","U",NA,"VEN",2000,12,26
"20822","220831","Priscila","Janikian","U",NA,"BRA",2003,6,13
"20823","220832","Debora","Janjulio Braga De Souza","U",NA,"BRA",2002,2,2
"20824","220833","Namie","Isago","U",NA,"BRA",2002,10,7
"20825","220834","Tania Lea","Aizenman Sanchez","U",NA,"CRC",2000,10,26
"20826","220835","Isabela","Barona Estrada","U",NA,"ECU",2003,3,15
"20827","220836","Danika","Gerner","R",NA,"USA",1989,8,4
"20828","220837","Manuela","Gomez Estrada","R",NA,"ECU",2000,10,16
"20829","220838","Ana Paula","Jimenez Coello","U",NA,"ECU",2002,8,23
"20830","220839","Carolina","Alvarez","L",NA,"ECU",2000,8,7
"20831","220840","Francesca","Lilliegren","U",NA,"ECU",2001,1,5
"20832","220841","Humera Begum","Shaik","U",NA,"IND",2001,8,12
"20833","220842","Shrivalli Rashmikaa","Bhamidipaty","U",NA,"IND",2001,12,12
"20834","220843","Sathwika","Sama","R",NA,"IND",2000,2,9
"20835","220844","Susan","Doldan","U",NA,"PAR",2001,1,29
"20836","220845","Heydi","Doldan","U",NA,"PAR",2001,1,29
"20837","220846","Beata","Havlickova","U",NA,"CZE",2002,2,8
"20838","220847","Adela","Dorreova","U",NA,"CZE",2002,9,28
"20839","220848","Vanesa","Nikolovova","R",NA,"CZE",2001,7,17
"20840","220849","Sofia","Velarde","U",NA,"BOL",2003,7,16
"20841","220850","Isabella","Ciancaglini","U",NA,"BOL",2002,6,4
"20842","220851","Carla Lorena","Torrico","U",NA,"BOL",2002,2,23
"20843","220852","Natalia Geraldine","Salinas Chaparro","U",NA,"BOL",2002,9,30
"20844","220853","Allison","Mulville","U",NA,"USA",2000,2,28
"20845","220854","Rebecca","Rubanov","U",NA,"USA",2000,9,21
"20846","220855","Susana L","Alcaraz","U",NA,"MEX",1992,2,22
"20847","220856","Kirsten","Pierce","U",NA,"USA",1993,7,16
"20848","220857","Amanda","Vos","U",NA,"USA",1995,6,7
"20849","220858","Yuho","Maeda","U",NA,"JPN",2000,10,7
"20850","220859","Nao","Nishida","U",NA,"JPN",1996,8,22
"20851","220860","Mami","Mabuchi","U",NA,"JPN",2002,8,24
"20852","220861","Marie","Shindo","R",NA,"JPN",2001,7,25
"20853","220862","Hasindhi","Lokuge","U",NA,"SRI",1998,4,21
"20854","220863","Priyanka","Rodricks","R",NA,"IND",1999,8,9
"20855","220864","Valeriya","Vorobyova","R",NA,"UZB",2000,12,2
"20856","220865","Nikol","Rivkin","R",NA,"GER",2003,4,16
"20857","220866","Michaela","Cinkova","R",NA,"CZE",2000,12,31
"20858","220867","Lisa","Gregori","U",NA,"ITA",2001,4,16
"20859","220868","Giada","Defendi","U",NA,"ITA",2002,7,5
"20860","220869","Isabela Ioana","Dima","U",NA,"ROU",2002,6,15
"20861","220870","Maddalena","Pierotti","U",NA,"ITA",2000,4,28
"20862","220871","Benedetta","Luccone","U",NA,"ITA",2003,6,6
"20863","220872","Amanda","Atanasson","U",NA,"USA",1996,4,9
"20864","220873","Chanel","Scudiero","U",NA,"USA",1995,7,19
"20865","220874","Iva","Jankovic","R",NA,"SRB",1999,11,9
"20866","220875","Margaux","Maquet","R",NA,"BEL",2001,10,10
"20867","220876","Nadia","Brunzlow","U",NA,"POL",2001,6,23
"20868","220877","Anna","Derecka","U",NA,"POL",2001,12,9
"20869","220878","Julia","Piatek","U",NA,"POL",1999,11,21
"20870","220879","Isabelle","Bahr","U",NA,"USA",2002,10,16
"20871","220880","Laura","Dunarova","U",NA,"SVK",2000,6,15
"20872","220881","Chantal","Najera","R",NA,"USA",1993,8,15
"20873","220882","Sydney","Jones","U",NA,"USA",2000,6,23
"20874","220883","Delanie","Dunkle","U",NA,"USA",2001,7,22
"20875","220884","Sophia","Hatton","U",NA,"USA",2001,3,14
"20876","220885","Elizabeth","Truluck","U",NA,"USA",2000,1,13
"20877","220886","Anna","Ross","U",NA,"USA",2001,8,1
"20878","220887","Elizabeth","Coleman","U",NA,"USA",2003,3,21
"20879","220888","Elise","Wagle","U",NA,"USA",2003,9,2
"20880","220889","Madison","Dillon","U",NA,"USA",2000,11,9
"20881","220890","Adelaide","Lavery","U",NA,"CAN",2000,11,21
"20882","220891","Kylie","Collins","R",NA,"USA",2002,12,4
"20883","220892","Michelle","Schmitz","U",NA,"GER",1998,1,10
"20884","220893","Elizabeth","Williams","U",NA,"USA",1997,10,23
"20885","220894","Filippa","Ericson","U",NA,"SWE",1996,12,5
"20886","220895","Sabine","Mardarenko","U",NA,"LAT",1993,1,27
"20887","220896","Ilga","Racika Racko","U",NA,"LAT",1993,11,29
"20888","220897","Dominika","Sujova","R",NA,"SVK",1998,4,3
"20889","220898","Macey","Miller","U",NA,"USA",2001,2,23
"20890","220899","Polina","Akimova","U",NA,"RUS",2001,6,8
"20891","220900","Megi","Khmiadashvili","U",NA,"RUS",2001,5,3
"20892","220901","Ekaterina","Vinnik","U",NA,"RUS",2002,1,11
"20893","220902","Zaneta","Malinovic","R",NA,"BIH",2001,4,27
"20894","220903","Satoko","Sueno","U",NA,"JPN",1999,7,6
"20895","220904","Amber","Marshall","U",NA,"AUS",2001,7,19
"20896","220905","Tayla","Whitehouse","R",NA,"AUS",2001,7,23
"20897","220906","Ana","Vidakovic","U",NA,"GER",2001,12,17
"20898","220907","Maria","Ermicioi","U",NA,"ITA",1999,9,9
"20899","220908","Marketa","Petruzelova","U",NA,"CZE",2000,4,9
"20900","220909","Kristyna","Mamicova","U",NA,"CZE",2000,2,16
"20901","220910","Sarka","Richterova","U",NA,"CZE",2000,5,16
"20902","220911","Sarlota Sofie","Sirotkova","U",NA,"CZE",2001,9,17
"20903","220912","Natasa","Luzajic","R",NA,"SRB",1998,3,23
"20904","220913","Alabina","Zaganjor","U",NA,"MNE",1998,6,3
"20905","220914","Stefani","Georgieva","R",NA,"BUL",2001,2,18
"20906","220915","Yoana","Petkova","U",NA,"BUL",2001,10,22
"20907","220916","Laura","Higueras Armenteros","R",NA,"ESP",2000,3,14
"20908","220917","Eva","Beyebach Munoz","U",NA,"ESP",2001,7,31
"20909","220918","Rozalie","Dohnalova","R",NA,"CZE",2002,7,25
"20910","220919","Viktorie","Wojcikova","U",NA,"CZE",2001,7,19
"20911","220920","Pilar","Gonzalez Guzman","U",NA,"ESP",2000,3,31
"20912","220921","Ielizaveta","Diachenko","U",NA,"UKR",2001,4,13
"20913","220922","Oksana","Piddubna","U",NA,"UKR",2000,2,6
"20914","220923","Juliya","Popyk","R",NA,"UKR",2001,9,13
"20915","220924","Anna","Didkovska","U",NA,"UKR",2001,4,18
"20916","220925","Constanza","Cruz","R",NA,"ARG",2001,11,28
"20917","220926","Lara Rosario","De Faveri","U",NA,"ARG",2001,8,4
"20918","220927","Maria Del Rosario","Paso Diaz","U",NA,"ARG",1998,1,17
"20919","220928","Sofia Nahiara","Garcia","U",NA,"ARG",2003,3,30
"20920","220929","Micaela Belen","Maiz","U",NA,"ARG",1999,1,4
"20921","220930","Reka","Bartosik","U",NA,"HUN",2001,5,5
"20922","220931","Lilla","Juhasz","U",NA,"HUN",2000,11,20
"20923","220932","Pat","Vasuratna","U",NA,"THA",2000,4,7
"20924","220933","Elena","Rodriguez Pajares","U",NA,"ESP",2002,5,21
"20925","220934","Juliette","Mazzoni","U",NA,"FRA",2000,6,7
"20926","220935","Luna","Dormet","U",NA,"FRA",1999,3,2
"20927","220936","Francesca","Rumi","U",NA,"ITA",2000,1,19
"20928","220937","Alexandra","Mironova","U",NA,"RUS",2000,6,16
"20929","220938","Holly","Staff","U",NA,"GBR",2002,10,5
"20930","220939","Othilia","Brodin","U",NA,"SWE",2001,5,15
"20931","220940","Emilie","Hansen","U",NA,"DEN",1998,4,13
"20932","220941","Anna","Leijon","U",NA,"SWE",2001,7,8
"20933","220942","Tilde","Howeler Lundin","U",NA,"SWE",2002,6,4
"20934","220943","Johanna","Strom","U",NA,"SWE",2003,6,16
"20935","220944","Santa","Strombach","U",NA,"GER",2002,1,25
"20936","220945","Gina","Veyder","U",NA,"LUX",2000,11,4
"20937","220946","Marie","Weckerle","U",NA,"LUX",2003,5,4
"20938","220947","Pinyi","Zuo","U",NA,"CHN",1998,8,7
"20939","220948","Duygu","Ocak","U",NA,"TUR",2002,2,17
"20940","220949","Ilayda","Yavas","U",NA,"TUR",2002,5,24
"20941","220950","Arwa","Boussayri","U",NA,"MAR",2003,4,14
"20942","220951","Marian","Blancafort Corona","U",NA,"MEX",2001,6,20
"20943","220952","Anastassiya","Timofeyeva","R",NA,"KAZ",1999,12,30
"20944","220953","Anastasia","Mironova","U",NA,"RUS",2001,11,28
"20945","220954","Carla","Folch Dolz","U",NA,"ESP",1999,10,24
"20946","220955","Emely","Kahrs","U",NA,"NOR",2001,6,13
"20947","220956","Emma","Gevorgyan","U",NA,"GER",2001,5,16
"20948","220957","Katerina","Antoniou","R",NA,"NED",2000,7,11
"20949","220958","Alejandra","Gonzalez Paterna","R",NA,"ESP",2002,4,12
"20950","220959","Maria","Sotomayor Chicote","R",NA,"ESP",1998,11,25
"20951","220960","Abhilasha","Mehra","U",NA,"IND",1993,5,23
"20952","220961","Valeriia","Sheikina","U",NA,"UKR",2001,5,10
"20953","220962","Roxana","Repasi","U",NA,"AUT",2003,9,21
"20954","220963","Valeria","Ramirez Mesina","U",NA,"CHI",1999,8,30
"20955","220964","Zoe Yasmin","Wende","U",NA,"ARG",2000,12,4
"20956","220965","Laura","Duhl","R",NA,"SVK",2002,1,21
"20957","220966","Wiktoria","Saska","R",NA,"POL",2002,3,8
"20958","220967","Mafalda","Soares","U",NA,"POR",2000,3,18
"20959","220968","Madalena","Tanqueiro","U",NA,"POR",2002,5,26
"20960","220969","Anastasiya","Kasarzheuskaya","U",NA,"BLR",2001,6,4
"20961","220970","Katsiaryna","Kuzminas","R",NA,"BLR",1997,2,21
"20962","220971","Anastasia","Lebedeva","U",NA,"BLR",2000,2,2
"20963","220972","Carola","Cavelli","R",NA,"ITA",2001,4,20
"20964","220973","Graziella","Barrett","U",NA,"GBR",2000,6,8
"20965","220974","Maria","Uribe","U",NA,"COL",2003,6,28
"20966","220975","Emely Paola","Castro Nino","U",NA,"COL",2000,5,13
"20967","220976","Vickie","Trocker","U",NA,"ITA",2002,6,20
"20968","220977","Anna Marie","Moeller","L",NA,"DEN",1999,9,14
"20969","220978","Sofia","Madina","R",NA,"RUS",2001,2,21
"20970","220979","Neha","Ghare","U",NA,"IND",2001,4,12
"20971","220980","Andrea","Campodonico","U",NA,"VEN",2001,9,8
"20972","220981","Luna","Urso","U",NA,"ITA",2002,1,10
"20973","220982","Francisca","Araneda Orellana","U",NA,"CHI",2001,1,3
"20974","220983","Constanza","Millas","U",NA,"CHI",2002,1,3
"20975","220984","Manoela Cruz Lima","Dias","U",NA,"BRA",2003,8,4
"20976","220985","Raissa","Wagner","U",NA,"BRA",1999,12,16
"20977","220986","Giovana","Oliveira","U",NA,"BRA",2002,7,13
"20978","220987","Vitoria","De Brito Francisco","R",NA,"BRA",2002,5,14
"20979","220988","Adrija","Biswas","U",NA,"IND",2000,1,3
"20980","220989","Harris","Caldwell","R",NA,"USA",2000,4,4
"20981","220990","Dieuvela","Gaspard","R",NA,"MRN",2001,3,8
"20982","220991","Nadja Lorena","Stehli","R",NA,"SUI",1991,5,7
"20983","220992","Melissa","Landres","R",NA,"GUD",2002,2,16
"20984","220993","Lauren","Pastor","U",NA,"FRA",2003,7,19
"20985","220994","Tina","Ronel","U",NA,"FRA",1986,7,25
"20986","220995","Anica","Stabel","U",NA,"GER",1999,8,22
"20987","220996","Gloria","Alogo Piqueras","U",NA,"ESP",2004,1,20
"20988","220997","Naho","Sato","R",NA,"JPN",2001,1,23
"20989","220998","Emma","Stauber","U",NA,"GER",2003,8,11
"20990","220999","Gemma","Lairon Navarro","U",NA,"ESP",2001,2,5
"20991","221000","Diletta","Cherubini","U",NA,"ITA",2002,5,9
"20992","221001","Paula","Ortega Redondo","U",NA,"ESP",2001,11,20
"20993","221002","Luniuska","Delgado","U",NA,"VEN",2001,11,21
"20994","221003","Clara","Vlasselaer","U",NA,"BEL",2001,3,3
"20995","221004","Amarissa Kiara","Toth","U",NA,"HUN",2003,2,10
"20996","221005","Selina","Pichler","R",NA,"AUT",2000,4,11
"20997","221006","Maria Carla","Dannunzio","R",NA,"ITA",1998,3,21
"20998","221007","Nina","Stankovska","U",NA,"SVK",2002,1,31
"20999","221008","Magdalena","Zajda","U",NA,"POL",1999,5,16
"21000","221009","Harriet","Hamilton","U",NA,"ITA",2000,5,19
"21001","221010","Cristina Elena","Tiglea","U",NA,"ITA",2001,6,9
"21002","221011","Rocio","Rojo Domingo","U",NA,"ESP",2000,5,23
"21003","221012","Qinwen","Zheng","U",NA,"CHN",2002,10,8
"21004","221013","Mavie","Osterreicher","U",NA,"AUT",2002,4,5
"21005","221014","Francesca","Curmi","R",NA,"MLT",2002,7,7
"21006","221015","Liv","Drolshammer","U",NA,"SUI",2000,9,22
"21007","221016","Esther","Bataille","U",NA,"FRA",2001,2,21
"21008","221017","Annalisa","Calandra","R",NA,"ITA",1985,7,15
"21009","221018","Julie","Belgraver","U",NA,"FRA",2002,7,4
"21010","221019","Isabelle","Haverlag","U",NA,"NED",2001,3,4
"21011","221020","Madison","Sieg","R",NA,"USA",2003,6,17
"21012","221021","Jaleesa","Leslie","U",NA,"USA",2002,5,11
"21013","221022","Leonie","Hoppe","U",NA,"GER",2002,4,9
"21014","221023","Victoria","Hu","U",NA,"USA",2002,4,25
"21015","221024","Hailey","Baptiste","R",NA,"USA",2001,11,3
"21016","221025","Karine Marion","Job","U",NA,"FRA",2001,5,6
"21017","221026","Zara","Brankovic","U",NA,"AUS",2001,10,13
"21018","221027","Anastasia","Berezov","R",NA,"AUS",2003,11,10
"21019","221028","Isabelle","Papazyan","U",NA,"AUS",2002,3,11
"21020","221029","Marina","Figueiredo","U",NA,"BRA",2000,4,29
"21021","221030","Camilla","Bossi","U",NA,"BRA",2003,5,16
"21022","221031","Anastasia","Abbagnato","U",NA,"ITA",2003,11,19
"21023","221032","Alessia","Truden","U",NA,"ITA",2001,4,12
"21024","221033","Tina","Vlajic","R",NA,"SWE",2001,5,19
"21025","221034","Anna","Arkadianou","U",NA,"GRE",2001,6,6
"21026","221035","Marina","Kurosu","U",NA,"JPN",1999,6,21
"21027","221036","Ayumi","Hirata","U",NA,"JPN",1999,8,12
"21028","221037","Vanshita","Pathania","R",NA,"IND",2002,6,15
"21029","221038","Muskan","Gupta","U",NA,"IND",2001,2,16
"21030","221039","Elsa","Jacquemot","R",NA,"FRA",2003,5,3
"21031","221040","Giulia","Paterno","R",NA,"ITA",2003,9,11
"21032","221041","Joanna","Kondratowicz","U",NA,"GBR",1995,8,11
"21033","221042","Catherine","Gulihur","U",NA,"USA",2000,9,18
"21034","221043","Daria","Krasnova","U",NA,"RUS",2002,6,12
"21035","221044","Danielle","Daley","U",NA,"GBR",2000,6,15
"21036","221045","Annerly","Poulos","U",NA,"AUS",2003,1,8
"21037","221046","Ramona","Mataruga","R",NA,"AUS",1996,1,27
"21038","221047","Hanna Grace","Espinosa","U",NA,"PHI",1995,2,23
"21039","221048","Nathalie","Johansson","U",NA,"SWE",2002,3,10
"21040","221049","Stanzi","Stuijt","U",NA,"NED",1995,9,30
"21041","221050","Lana","Macukat","U",NA,"SRB",1991,7,14
"21042","221051","Makoto","Yamaguchi","U",NA,"JPN",1997,1,21
"21043","221052","Aubane","Droguet","U",NA,"FRA",2002,12,27
"21044","221053","Zoi","Spyrou","R",NA,"GRE",2003,5,5
"21045","221054","Emma","Raducanu","R",NA,"GBR",2002,11,13
"21046","221055","Sina","Herrmann","R",NA,"GER",2001,10,24
"21047","221056","Emma","Roberts","U",NA,"USA",2002,7,26
"21048","221057","Nina","Ugrelidze","R",NA,"USA",1995,9,9
"21049","221058","Maria","Daniels Sierra","U",NA,"RUS",1996,10,28
"21050","221059","Noel","Saidenova","U",NA,"RUS",2002,2,6
"21051","221060","Yelizaveta","Karlova","U",NA,"KAZ",2003,4,29
"21052","221061","Yuka","Kitayama","U",NA,"JPN",1992,3,4
"21053","221062","Marie","Mettraux","U",NA,"SUI",2000,4,7
"21054","221063","Tatiana Victoria","Baracco","U",NA,"ARG",2002,4,22
"21055","221064","Luna","Morini","R",NA,"ARG",2003,2,2
"21056","221065","Eliana","Zanuttini","U",NA,"ARG",1996,8,15
"21057","221066","Autumn","Clemons","U",NA,"USA",2000,11,9
"21058","221067","Alessandra","Crump","U",NA,"USA",2000,3,21
"21059","221068","Summer","Clemons","U",NA,"USA",2002,6,7
"21060","221069","Eleonora","Alvisi","U",NA,"ITA",2003,3,13
"21061","221070","Chloe","Hamlin","R",NA,"USA",1999,12,30
"21062","221071","Yunqi","He","U",NA,"CHN",2000,3,25
"21063","221072","Amber","Odell","R",NA,"USA",2000,10,10
"21064","221073","Anastasia","Tikhonova","R",NA,"RUS",2001,1,21
"21065","221074","Veronika","Pepelyaeva","R",NA,"RUS",2001,8,3
"21066","221075","Buse","Suer","U",NA,"TUR",2002,1,1
"21067","221076","Ronnie","Naor","U",NA,"ISR",2003,7,1
"21068","221077","Mika","Dagan Fruchtman","R",NA,"ISR",2003,5,12
"21069","221078","Tanuchaporn","Yongmod","U",NA,"THA",1999,3,1
"21070","221079","Satsuki","Koike","U",NA,"JPN",1997,7,16
"21071","221080","Yuka","Asano","U",NA,"JPN",2000,5,19
"21072","221081","Chiaki","Takamatsu","U",NA,"JPN",1996,5,29
"21073","221082","Lina","Boylan","U",NA,"USA",2002,10,17
"21074","221083","Aya","El Sayed","U",NA,"EGY",2001,5,31
"21075","221084","Olivia","Malm","U",NA,"SWE",2002,10,27
"21076","221085","Sydney","Berlin","L",NA,"SWE",2000,7,11
"21077","221086","Mariia","Tkacheva","U",NA,"RUS",2001,12,17
"21078","221087","Zita","Kovacs","U",NA,"HUN",2001,12,21
"21079","221088","Kristina","Kozakova","R",NA,"SVK",2001,1,8
"21080","221089","Annika","Kannan","R",NA,"IND",2001,7,1
"21081","221090","Ceijenia","Cornelius","U",NA,"USA",1997,11,7
"21082","221091","Hailey","Wilcox","U",NA,"USA",1999,12,17
"21083","221092","Anya","King","U",NA,"TTO",2000,4,27
"21084","221093","Shelby","Prince","U",NA,"USA",1999,10,18
"21085","221094","Christine","Maddox","R",NA,"USA",1996,7,13
"21086","221095","So Hee","Yoon","U",NA,"KOR",1997,10,9
"21087","221096","Sijia","Wei","U",NA,"CHN",2003,12,5
"21088","221097","Anastasia","Piangerelli","U",NA,"ITA",2000,8,22
"21089","221098","Alejandra","Ferrer Rodriguez","U",NA,"ESP",2002,1,3
"21090","221099","Rina","Saigo","U",NA,"JPN",2000,10,17
"21091","221100","Charlotte","Chavatipon","U",NA,"USA",2002,4,13
"21092","221101","Sofya","Ostrovskaya","U",NA,"RUS",2003,7,25
"21093","221102","Setora","Normurodova","U",NA,"UZB",2002,7,3
"21094","221103","Cori","Gauff","R",NA,"USA",2004,3,13
"21095","221104","Hibah","Shaikh","U",NA,"USA",2002,9,25
"21096","221105","Hx Izabella","Tan","U",NA,"SGP",1998,12,4
"21097","221106","Lynelle En Tong","Lim","U",NA,"SGP",2001,7,29
"21098","221107","Marie Charlot","Lonnemann","U",NA,"GER",1998,9,11
"21099","221108","Elena","Gemovic","U",NA,"SRB",2000,7,19
"21100","221109","Boyoung","Jeong","U",NA,"KOR",2003,5,21
"21101","221110","Zheng Hua","Xiao","U",NA,"CHN",2002,9,1
"21102","221111","Joana","Baptista","U",NA,"POR",2001,1,27
"21103","221112","Keren","Mor","R",NA,"ISR",2004,1,27
"21104","221113","Anastasiya","Kostromitina","U",NA,"RUS",2002,3,20
